Datetime,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,hour,weekday,month,is_weekend
2004-07-03 21:00:00,1.5,275.0,9.0,90.0,94.0,27.4,33.4,1.2022,21,5,7,1
2004-07-03 22:00:00,2.0,275.0,11.6,122.0,109.0,26.7,35.8,1.2318,22,5,7,1
2004-07-03 23:00:00,1.9,275.0,10.2,120.0,103.0,25.2,42.7,1.3473,23,5,7,1
2004-07-04 00:00:00,2.2,275.0,12.3,126.0,101.0,24.0,51.9,1.5252,0,6,7,1
2004-07-04 01:00:00,1.1,275.0,6.4,68.0,71.0,24.5,44.4,1.3476,1,6,7,1
2004-07-04 02:00:00,1.1,275.0,7.2,65.0,71.0,22.6,51.0,1.3805,2,6,7,1
2004-07-04 03:00:00,0.8,275.0,6.1,51.5,60.0,22.2,52.7,1.3891,3,6,7,1
2004-07-04 04:00:00,0.6,275.0,4.3,38.0,49.0,21.2,56.8,1.4094,4,6,7,1
2004-07-04 05:00:00,0.6,275.0,3.8,31.0,43.0,20.3,59.6,1.3994,5,6,7,1
2004-07-04 06:00:00,0.6,275.0,4.0,40.0,44.0,21.3,56.7,1.4178,6,6,7,1
2004-07-04 07:00:00,0.6,275.0,4.2,36.0,42.0,23.0,54.6,1.5177,7,6,7,1
2004-07-04 08:00:00,1.1,275.0,6.1,64.0,69.0,23.7,54.3,1.5731,8,6,7,1
2004-07-04 09:00:00,1.0,275.0,6.0,56.0,65.0,25.4,49.3,1.5732,9,6,7,1
2004-07-04 10:00:00,1.0,275.0,5.9,56.0,68.0,29.6,37.7,1.544,10,6,7,1
2004-07-04 11:00:00,1.0,275.0,5.4,43.0,58.0,33.9,26.2,1.3664,11,6,7,1
2004-07-04 12:00:00,0.8,275.0,4.9,40.0,52.0,35.8,22.4,1.2933,12,6,7,1
2004-07-04 13:00:00,0.7,275.0,3.9,34.0,46.0,37.9,18.8,1.222,13,6,7,1
2004-07-04 14:00:00,0.4,275.0,3.2,28.0,40.0,38.5,14.8,0.9942,14,6,7,1
2004-07-04 15:00:00,0.5,275.0,4.1,32.0,47.0,39.3,14.5,1.0149,15,6,7,1
2004-07-04 16:00:00,0.6,275.0,4.0,39.0,56.0,38.9,15.6,1.0613,16,6,7,1
2004-07-04 17:00:00,0.7,275.0,4.8,52.0,64.0,37.9,12.7,0.8211,17,6,7,1
2004-07-04 18:00:00,0.9,275.0,5.5,60.0,71.0,35.8,13.4,0.7749,18,6,7,1
2004-07-04 19:00:00,1.6,275.0,9.1,104.0,103.0,32.3,19.7,0.9345,19,6,7,1
2004-07-04 20:00:00,1.6,275.0,9.1,102.0,97.0,30.1,23.5,0.9869,20,6,7,1
2004-07-04 21:00:00,1.7,275.0,10.1,120.0,108.0,28.2,28.7,1.0806,21,6,7,1
2004-07-04 22:00:00,1.3,275.0,7.4,89.0,87.0,26.0,35.7,1.1842,22,6,7,1
2004-07-04 23:00:00,1.9,275.0,9.9,121.0,104.0,25.3,39.2,1.2452,23,6,7,1
2004-07-05 00:00:00,1.5,275.0,9.0,107.0,93.0,24.7,38.7,1.1845,0,0,7,0
2004-07-05 01:00:00,0.6,275.0,3.7,41.0,55.0,25.5,35.7,1.1499,1,0,7,0
2004-07-05 02:00:00,0.4,275.0,3.0,34.0,49.0,22.5,43.2,1.1589,2,0,7,0
2004-07-05 03:00:00,0.3,275.0,2.5,37.5,52.5,21.6,46.1,1.1761,3,0,7,0
2004-07-05 04:00:00,0.35,275.0,2.6,41.0,56.0,19.7,51.4,1.1688,4,0,7,0
2004-07-05 05:00:00,0.4,275.0,2.4,38.0,43.0,21.6,45.7,1.1665,5,0,7,0
2004-07-05 06:00:00,0.7,275.0,5.6,59.0,57.0,21.1,47.3,1.1654,6,0,7,0
2004-07-05 07:00:00,2.0,275.0,14.3,165.0,80.0,21.6,44.1,1.1269,7,0,7,0
2004-07-05 08:00:00,3.9,275.0,27.7,287.0,134.0,23.7,37.9,1.0988,8,0,7,0
2004-07-05 09:00:00,3.6,275.0,19.1,317.0,157.0,26.0,30.1,0.9953,9,0,7,0
2004-07-05 10:00:00,3.2,275.0,15.9,330.0,175.0,30.6,23.2,1.001,10,0,7,0
2004-07-05 11:00:00,2.2,275.0,12.3,204.0,147.0,34.1,19.1,1.0048,11,0,7,0
2004-07-05 12:00:00,2.2,275.0,12.2,189.0,140.0,36.2,18.0,1.0636,12,0,7,0
2004-07-05 13:00:00,2.1,275.0,11.7,165.0,137.0,37.4,17.3,1.0914,13,0,7,0
2004-07-05 14:00:00,1.8,275.0,10.4,139.0,123.0,39.5,15.6,1.102,14,0,7,0
2004-07-05 15:00:00,2.0,275.0,12.7,156.0,138.0,40.4,14.9,1.1033,15,0,7,0
2004-07-05 16:00:00,1.8,275.0,11.1,130.0,132.0,40.1,16.1,1.1699,16,0,7,0
2004-07-05 17:00:00,3.0,275.0,19.0,173.0,174.0,39.3,18.9,1.3251,17,0,7,0
2004-07-05 18:00:00,4.3,275.0,24.1,302.0,203.0,37.3,19.9,1.2437,18,0,7,0
2004-07-05 19:00:00,3.5,275.0,19.1,239.0,176.0,33.6,22.9,1.1747,19,0,7,0
2004-07-05 20:00:00,2.5,275.0,13.6,139.0,125.0,30.7,28.9,1.2501,20,0,7,0
2004-07-05 21:00:00,1.8,275.0,10.7,92.0,98.0,28.8,32.8,1.2776,21,0,7,0
2004-07-05 22:00:00,1.9,275.0,11.3,104.0,103.0,27.3,36.8,1.3207,22,0,7,0
2004-07-05 23:00:00,1.9,275.0,9.6,108.0,104.0,26.2,39.7,1.3249,23,0,7,0
2004-07-06 00:00:00,1.9,275.0,9.8,107.0,105.0,25.4,43.0,1.37,0,1,7,0
2004-07-06 01:00:00,0.9,275.0,4.9,55.0,75.0,25.8,41.0,1.3461,1,1,7,0
2004-07-06 02:00:00,0.7,275.0,4.1,43.0,60.0,23.3,48.4,1.3677,2,1,7,0
2004-07-06 03:00:00,0.6,275.0,3.3,33.0,48.0,23.5,47.8,1.3607,3,1,7,0
2004-07-06 04:00:00,0.4,275.0,2.2,23.0,36.0,23.5,46.7,1.3361,4,1,7,0
2004-07-06 05:00:00,0.7,275.0,4.6,65.0,66.0,21.8,52.3,1.3539,5,1,7,0
2004-07-06 06:00:00,1.6,275.0,10.2,165.0,97.0,21.8,52.5,1.3529,6,1,7,0
2004-07-06 07:00:00,3.8,275.0,23.3,274.0,115.0,22.9,49.1,1.3546,7,1,7,0
2004-07-06 08:00:00,5.1,275.0,31.0,369.0,145.0,24.9,43.3,1.3422,8,1,7,0
2004-07-06 09:00:00,3.4,275.0,17.6,308.0,162.0,26.7,39.4,1.3556,9,1,7,0
2004-07-06 10:00:00,2.6,275.0,14.3,227.0,147.0,30.5,32.9,1.4135,10,1,7,0
2004-07-06 11:00:00,2.2,275.0,13.7,178.0,132.0,34.2,27.2,1.4404,11,1,7,0
2004-07-06 12:00:00,3.4,275.0,19.3,267.0,179.0,38.2,20.9,1.3701,12,1,7,0
2004-07-06 13:00:00,3.4,275.0,19.3,278.0,174.0,39.6,16.9,1.2028,13,1,7,0
2004-07-06 14:00:00,1.8,275.0,11.3,165.0,132.0,39.9,15.8,1.141,14,1,7,0
2004-07-06 15:00:00,2.0,275.0,12.7,172.0,151.0,40.2,13.9,1.02,15,1,7,0
2004-07-06 16:00:00,2.4,275.0,15.3,216.0,168.0,39.6,13.2,0.9332,16,1,7,0
2004-07-06 17:00:00,3.8,275.0,22.5,306.0,192.0,39.5,12.6,0.8894,17,1,7,0
2004-07-06 18:00:00,4.4,275.0,25.0,317.0,194.0,37.9,13.9,0.9015,18,1,7,0
2004-07-06 19:00:00,3.9,275.0,21.1,251.0,155.0,34.2,17.9,0.9444,19,1,7,0
2004-07-06 20:00:00,4.0,275.0,23.8,230.0,159.0,32.6,20.6,0.9939,20,1,7,0
2004-07-06 21:00:00,2.5,275.0,14.9,154.0,125.0,30.4,23.2,0.9889,21,1,7,0
2004-07-06 22:00:00,2.1,275.0,12.8,137.0,108.0,28.8,25.1,0.9793,22,1,7,0
2004-07-06 23:00:00,2.4,275.0,14.3,133.0,110.0,27.8,29.9,1.1018,23,1,7,0
2004-07-07 00:00:00,2.1,275.0,14.3,117.0,99.0,26.9,32.6,1.1381,0,2,7,0
2004-07-07 01:00:00,1.6,275.0,9.2,106.0,95.0,26.3,33.7,1.1377,1,2,7,0
2004-07-07 02:00:00,0.8,275.0,5.1,55.0,69.0,25.7,33.9,1.1065,2,2,7,0
2004-07-07 03:00:00,0.5,275.0,3.0,41.0,57.0,24.8,36.0,1.1109,3,2,7,0
2004-07-07 04:00:00,0.4,275.0,2.6,27.0,45.0,25.5,34.6,1.1096,4,2,7,0
2004-07-07 05:00:00,0.5,275.0,4.0,46.0,53.0,24.0,37.8,1.1077,5,2,7,0
2004-07-07 06:00:00,1.3,275.0,9.9,144.0,88.0,23.9,39.3,1.1522,6,2,7,0
2004-07-07 07:00:00,4.1,275.0,27.3,392.0,136.0,24.8,38.4,1.1808,7,2,7,0
2004-07-07 08:00:00,4.1,275.0,27.9,358.0,141.0,26.9,34.4,1.2036,8,2,7,0
2004-07-07 09:00:00,4.0,275.0,24.5,381.0,189.0,29.6,28.7,1.1706,9,2,7,0
2004-07-07 10:00:00,2.2,275.0,14.2,261.0,166.0,34.6,21.1,1.1398,10,2,7,0
2004-07-07 11:00:00,2.0,275.0,11.9,207.0,154.0,38.3,17.0,1.1216,11,2,7,0
2004-07-07 12:00:00,2.0,275.0,13.1,155.0,149.0,40.4,14.5,1.0736,12,2,7,0
2004-07-07 13:00:00,2.2,275.0,15.1,193.0,142.0,42.6,9.6,0.8012,13,2,7,0
2004-07-07 14:00:00,2.2,275.0,14.1,195.0,130.0,42.5,10.2,0.8478,14,2,7,0
2004-07-07 15:00:00,1.8,275.0,11.3,159.0,121.0,41.0,11.6,0.8872,15,2,7,0
2004-07-07 16:00:00,1.8,275.0,10.8,120.0,116.0,41.3,13.0,1.0154,16,2,7,0
2004-07-07 17:00:00,3.3,275.0,21.5,228.0,177.0,39.2,14.5,1.0106,17,2,7,0
2004-07-07 18:00:00,4.3,275.0,21.8,348.0,233.0,36.9,17.9,1.096,18,2,7,0
2004-07-07 19:00:00,5.3,275.0,29.8,337.0,223.0,35.6,20.4,1.1646,19,2,7,0
2004-07-07 20:00:00,4.3,275.0,22.5,282.0,184.0,33.7,22.6,1.1658,20,2,7,0
2004-07-07 21:00:00,3.6,275.0,21.8,228.0,165.0,31.5,27.8,1.2671,21,2,7,0
2004-07-07 22:00:00,2.4,275.0,17.1,168.0,132.0,31.1,29.3,1.3055,22,2,7,0
2004-07-07 23:00:00,2.1,275.0,15.4,173.0,122.0,30.2,30.9,1.3026,23,2,7,0
2004-07-08 00:00:00,1.2,275.0,10.2,87.0,88.0,29.8,30.2,1.2502,0,3,7,0
2004-07-08 01:00:00,0.9,275.0,7.2,65.0,79.0,28.4,32.5,1.2361,1,3,7,0
2004-07-08 02:00:00,0.6,275.0,5.8,43.0,60.0,27.5,34.0,1.231,2,3,7,0
2004-07-08 03:00:00,0.5,275.0,4.2,43.0,60.0,26.8,35.3,1.2243,3,3,7,0
2004-07-08 04:00:00,0.55,275.0,5.1,43.0,60.0,24.5,40.4,1.2251,4,3,7,0
2004-07-08 05:00:00,0.6,275.0,5.4,66.0,74.0,25.6,38.8,1.2545,5,3,7,0
2004-07-08 06:00:00,0.6,275.0,6.2,57.0,62.0,27.5,34.6,1.2518,6,3,7,0
2004-07-08 07:00:00,2.2,275.0,16.9,231.0,115.0,25.9,37.4,1.2289,7,3,7,0
2004-07-08 08:00:00,3.2,275.0,23.2,219.0,119.0,28.5,32.5,1.2441,8,3,7,0
2004-07-08 09:00:00,3.0,275.0,18.0,288.0,155.0,29.5,32.7,1.3229,9,3,7,0
2004-07-08 10:00:00,2.7,275.0,17.6,312.0,162.0,29.8,33.1,1.3693,10,3,7,0
2004-07-08 11:00:00,3.2,275.0,20.3,361.0,189.0,33.4,26.8,1.3586,11,3,7,0
2004-07-08 12:00:00,1.4,275.0,10.6,147.0,115.0,40.3,15.8,1.1604,12,3,7,0
2004-07-08 13:00:00,1.3,275.0,9.9,111.0,109.0,41.8,15.0,1.1989,13,3,7,0
2004-07-08 14:00:00,1.4,275.0,10.7,98.0,108.0,41.1,15.7,1.2071,14,3,7,0
2004-07-08 15:00:00,2.1,275.0,16.5,156.0,145.0,41.9,14.8,1.1944,15,3,7,0
2004-07-08 16:00:00,2.4,275.0,16.9,213.0,167.0,40.9,14.6,1.114,16,3,7,0
2004-07-08 17:00:00,3.1,275.0,20.5,250.0,200.0,39.1,16.9,1.1705,17,3,7,0
2004-07-08 18:00:00,3.5,275.0,19.4,253.0,178.0,36.4,27.3,1.6308,18,3,7,0
2004-07-08 19:00:00,5.1,275.0,30.0,317.0,206.0,34.9,29.3,1.611,19,3,7,0
2004-07-08 20:00:00,4.5,275.0,24.6,309.0,192.0,33.6,26.4,1.3515,20,3,7,0
2004-07-08 21:00:00,2.9,275.0,16.9,201.0,137.0,32.2,27.6,1.3044,21,3,7,0
2004-07-08 22:00:00,2.6,275.0,15.8,173.0,128.0,30.5,29.7,1.2742,22,3,7,0
2004-07-08 23:00:00,2.7,275.0,16.6,156.0,121.0,29.4,35.6,1.4383,23,3,7,0
2004-07-09 00:00:00,3.2,275.0,19.5,190.0,136.0,29.1,34.8,1.38,0,4,7,0
2004-07-09 01:00:00,2.3,275.0,16.6,129.0,109.0,27.7,41.9,1.537,1,4,7,0
2004-07-09 02:00:00,1.0,275.0,6.2,65.0,74.0,27.9,41.6,1.5425,2,4,7,0
2004-07-09 03:00:00,0.5,275.0,2.7,47.0,57.0,27.8,43.7,1.6039,3,4,7,0
2004-07-09 04:00:00,0.4,275.0,2.3,29.0,40.0,27.4,42.2,1.5177,4,4,7,0
2004-07-09 05:00:00,0.6,275.0,3.9,58.0,61.0,26.6,42.8,1.4713,5,4,7,0
2004-07-09 06:00:00,1.0,275.0,7.2,92.0,83.0,26.9,40.3,1.4041,6,4,7,0
2004-07-09 07:00:00,2.9,275.0,18.1,228.0,129.0,27.0,37.3,1.3081,7,4,7,0
2004-07-09 08:00:00,2.7,275.0,15.1,172.0,122.0,27.0,35.3,1.2396,8,4,7,0
2004-07-09 09:00:00,1.8,275.0,9.7,154.0,115.0,27.4,32.0,1.1545,9,4,7,0
2004-07-09 10:00:00,1.8,275.0,9.4,166.0,130.0,30.5,24.7,1.0592,10,4,7,0
2004-07-09 11:00:00,1.7,275.0,9.6,149.0,137.0,32.9,20.1,0.9902,11,4,7,0
2004-07-09 12:00:00,1.5,275.0,9.5,111.0,116.0,33.9,18.4,0.9587,12,4,7,0
2004-07-09 13:00:00,1.7,275.0,9.6,145.0,129.0,34.4,19.3,1.0325,13,4,7,0
2004-07-09 14:00:00,1.3,275.0,9.6,105.0,117.0,34.2,19.6,1.0399,14,4,7,0
2004-07-09 15:00:00,1.5,275.0,10.3,113.0,138.0,33.2,20.4,1.0195,15,4,7,0
2004-07-09 16:00:00,1.5,275.0,10.2,115.0,139.0,32.4,19.1,0.915,16,4,7,0
2004-07-09 17:00:00,2.3,275.0,14.0,202.0,180.0,32.2,17.1,0.8124,17,4,7,0
2004-07-09 18:00:00,2.2,275.0,14.0,180.0,162.0,31.0,17.1,0.7526,18,4,7,0
2004-07-09 19:00:00,2.8,275.0,16.6,190.0,158.0,28.3,24.9,0.9412,19,4,7,0
2004-07-09 20:00:00,2.7,275.0,13.6,207.0,162.0,26.6,30.2,1.033,20,4,7,0
2004-07-09 21:00:00,1.7,275.0,10.2,113.0,112.0,24.8,36.8,1.1357,21,4,7,0
2004-07-09 22:00:00,1.5,275.0,9.5,98.0,104.0,23.7,43.4,1.2495,22,4,7,0
2004-07-09 23:00:00,2.3,275.0,11.8,152.0,125.0,23.0,46.2,1.2815,23,4,7,0
2004-07-10 00:00:00,2.3,275.0,13.0,161.0,127.0,22.7,47.7,1.2977,0,5,7,1
2004-07-10 01:00:00,1.5,275.0,9.6,91.0,95.0,22.2,49.5,1.3081,1,5,7,1
2004-07-10 02:00:00,1.0,275.0,6.7,57.0,70.0,21.6,51.9,1.3254,2,5,7,1
2004-07-10 03:00:00,0.5,275.0,2.9,39.5,51.5,22.3,50.4,1.3379,3,5,7,1
2004-07-10 04:00:00,0.3,275.0,2.6,22.0,33.0,22.4,49.7,1.3333,4,5,7,1
2004-07-10 05:00:00,0.4,275.0,4.0,41.0,45.0,21.7,52.0,1.3313,5,5,7,1
2004-07-10 06:00:00,0.5,275.0,4.3,53.0,56.0,21.1,53.2,1.3181,6,5,7,1
2004-07-10 07:00:00,0.9,275.0,5.9,92.0,74.0,22.0,51.0,1.3296,7,5,7,1
2004-07-10 08:00:00,1.1,275.0,6.8,91.0,84.0,25.0,41.6,1.301,8,5,7,1
2004-07-10 09:00:00,1.4,275.0,8.8,89.0,93.0,26.7,36.4,1.2596,9,5,7,1
2004-07-10 10:00:00,1.1,275.0,6.7,81.0,97.0,29.1,29.7,1.1751,10,5,7,1
2004-07-10 11:00:00,0.9,275.0,6.4,66.0,83.0,31.2,23.4,1.0487,11,5,7,1
2004-07-10 12:00:00,0.8,275.0,6.0,53.0,71.0,32.4,20.5,0.9806,12,5,7,1
2004-07-10 13:00:00,0.8,275.0,6.0,61.0,78.0,33.3,19.2,0.9634,13,5,7,1
2004-07-10 14:00:00,0.6,275.0,5.0,48.0,62.0,33.1,16.8,0.8391,14,5,7,1
2004-07-10 15:00:00,0.6,275.0,4.4,39.0,54.0,33.1,18.3,0.9081,15,5,7,1
2004-07-10 16:00:00,0.5,275.0,4.4,41.0,59.0,32.4,18.0,0.8599,16,5,7,1
2004-07-10 17:00:00,0.7,275.0,5.5,48.0,69.0,31.8,18.7,0.8624,17,5,7,1
2004-07-10 18:00:00,0.8,275.0,5.8,50.0,67.0,30.3,21.4,0.9064,18,5,7,1
2004-07-10 19:00:00,0.9,275.0,5.3,51.0,58.0,27.2,28.2,1.0013,19,5,7,1
2004-07-10 20:00:00,1.3,275.0,8.0,70.0,77.0,26.1,33.7,1.1228,20,5,7,1
2004-07-10 21:00:00,1.3,275.0,7.2,89.0,94.0,24.7,38.8,1.1929,21,5,7,1
2004-07-10 22:00:00,1.4,275.0,8.0,100.0,97.0,23.4,43.2,1.229,22,5,7,1
2004-07-10 23:00:00,1.9,275.0,10.4,139.0,110.0,23.1,44.2,1.2317,23,5,7,1
2004-07-11 00:00:00,2.3,275.0,11.6,176.0,116.0,22.7,45.3,1.2299,0,6,7,1
2004-07-11 01:00:00,1.0,275.0,6.4,71.0,74.0,21.6,47.5,1.2118,1,6,7,1
2004-07-11 02:00:00,0.5,275.0,4.1,37.0,51.0,22.0,45.8,1.1965,2,6,7,1
2004-07-11 03:00:00,1.0,275.0,6.4,33.5,45.5,20.4,51.3,1.2131,3,6,7,1
2004-07-11 04:00:00,0.4,275.0,2.7,30.0,40.0,20.6,50.3,1.2041,4,6,7,1
2004-07-11 05:00:00,0.3,275.0,2.6,29.0,36.0,20.6,50.6,1.2119,5,6,7,1
2004-07-11 06:00:00,0.2,275.0,2.3,25.0,35.0,21.3,48.8,1.2189,6,6,7,1
2004-07-11 07:00:00,0.4,275.0,3.1,40.0,48.0,20.4,52.6,1.247,7,6,7,1
2004-07-11 08:00:00,0.3,275.0,3.1,32.0,38.0,23.5,44.0,1.2596,8,6,7,1
2004-07-11 09:00:00,0.6,275.0,4.0,43.0,54.0,25.7,37.9,1.2334,9,6,7,1
2004-07-11 10:00:00,0.6,275.0,4.6,44.0,57.0,27.9,33.6,1.2433,10,6,7,1
2004-07-11 11:00:00,0.6,275.0,3.9,35.0,54.0,29.0,28.3,1.1116,11,6,7,1
2004-07-11 12:00:00,0.5,275.0,3.8,32.0,46.0,29.5,25.9,1.0489,12,6,7,1
2004-07-11 13:00:00,0.4,275.0,2.8,21.0,36.0,31.8,22.3,1.0366,13,6,7,1
2004-07-11 14:00:00,0.2,275.0,2.5,10.0,19.0,32.2,20.0,0.9488,14,6,7,1
2004-07-11 15:00:00,0.4,275.0,3.0,22.0,34.0,32.4,19.3,0.922,15,6,7,1
2004-07-11 16:00:00,0.6,275.0,4.7,46.0,63.0,33.0,17.7,0.8758,16,6,7,1
2004-07-11 17:00:00,0.9,275.0,5.0,66.0,86.0,32.0,19.8,0.9273,17,6,7,1
2004-07-11 18:00:00,0.7,275.0,4.5,49.0,65.0,29.6,24.1,0.9831,18,6,7,1
2004-07-11 19:00:00,1.2,275.0,7.7,86.0,101.0,26.9,27.1,0.948,19,6,7,1
2004-07-11 20:00:00,1.6,275.0,9.7,111.0,116.0,25.3,30.9,0.9815,20,6,7,1
2004-07-11 21:00:00,1.8,275.0,11.0,143.0,124.0,24.2,35.9,1.0684,21,6,7,1
2004-07-11 22:00:00,2.4,275.0,11.8,184.0,136.0,23.2,43.2,1.2104,22,6,7,1
2004-07-11 23:00:00,1.5,275.0,8.7,134.0,108.0,22.7,43.9,1.1962,23,6,7,1
2004-07-12 00:00:00,0.9,275.0,7.5,78.0,82.0,21.6,44.0,1.1244,0,0,7,0
2004-07-12 01:00:00,0.8,275.0,5.7,50.0,68.0,20.7,46.4,1.1198,1,0,7,0
2004-07-12 02:00:00,0.2,275.0,2.0,13.0,22.0,21.2,46.2,1.1482,2,0,7,0
2004-07-12 03:00:00,0.1,275.0,1.4,18.5,28.0,22.7,42.3,1.1491,3,0,7,0
2004-07-12 04:00:00,0.30000000000000004,275.0,1.8,24.0,34.0,19.9,51.3,1.1803,4,0,7,0
2004-07-12 05:00:00,0.5,275.0,3.3,43.0,43.0,20.0,51.8,1.1967,5,0,7,0
2004-07-12 06:00:00,1.4,275.0,9.4,146.0,84.0,18.5,57.4,1.2076,6,0,7,0
2004-07-12 07:00:00,3.3,275.0,21.1,333.0,108.0,19.6,54.3,1.2278,7,0,7,0
2004-07-12 08:00:00,3.6,275.0,17.2,298.0,112.0,21.3,49.7,1.2452,8,0,7,0
2004-07-12 09:00:00,1.7,275.0,8.5,178.0,104.0,21.7,46.3,1.1867,9,0,7,0
2004-07-12 10:00:00,1.5,275.0,6.8,177.0,107.0,23.4,39.4,1.1172,10,0,7,0
2004-07-12 11:00:00,1.6,275.0,7.4,172.0,102.0,25.7,33.0,1.0763,11,0,7,0
2004-07-12 12:00:00,2.1,275.0,12.1,183.0,104.0,28.5,27.3,1.0479,12,0,7,0
2004-07-12 13:00:00,2.1,275.0,9.6,164.0,96.0,27.0,27.9,0.9812,13,0,7,0
2004-07-12 14:00:00,1.6,275.0,7.4,122.0,80.0,24.2,36.9,1.0966,14,0,7,0
2004-07-12 15:00:00,1.3,275.0,6.4,105.0,72.0,26.0,34.9,1.1509,15,0,7,0
2004-07-12 16:00:00,1.6,275.0,8.3,144.0,106.0,24.8,33.1,1.0222,16,0,7,0
2004-07-12 17:00:00,3.1,275.0,14.0,220.0,119.0,24.0,36.3,1.0708,17,0,7,0
2004-07-12 18:00:00,3.3,275.0,15.3,207.0,119.0,23.6,35.5,1.0187,18,0,7,0
2004-07-12 19:00:00,3.4,275.0,15.4,210.0,128.0,23.6,35.7,1.0282,19,0,7,0
2004-07-12 20:00:00,2.8,275.0,10.9,175.0,112.0,23.3,34.5,0.9768,20,0,7,0
2004-07-12 21:00:00,1.5,275.0,7.5,117.0,95.0,22.5,36.8,0.988,21,0,7,0
2004-07-12 22:00:00,1.3,275.0,5.2,93.0,85.0,21.3,38.7,0.9686,22,0,7,0
2004-07-12 23:00:00,1.6,275.0,7.1,118.0,101.0,20.9,39.4,0.9596,23,0,7,0
2004-07-13 00:00:00,1.5,275.0,7.6,132.0,94.0,19.8,47.7,1.093,0,1,7,0
2004-07-13 01:00:00,1.0,275.0,5.0,88.0,76.0,19.3,51.4,1.1387,1,1,7,0
2004-07-13 02:00:00,0.5,275.0,2.0,43.0,50.0,18.4,53.4,1.117,2,1,7,0
2004-07-13 03:00:00,0.4,275.0,1.5,43.5,50.5,18.8,51.1,1.1,3,1,7,0
2004-07-13 04:00:00,0.6,275.0,2.5,44.0,51.0,16.3,59.8,1.1042,4,1,7,0
2004-07-13 05:00:00,0.7,275.0,3.3,50.0,42.0,16.6,56.8,1.0629,5,1,7,0
2004-07-13 06:00:00,1.3,275.0,7.3,101.0,62.0,16.2,57.4,1.0515,6,1,7,0
2004-07-13 07:00:00,4.0,275.0,23.8,339.0,111.0,17.3,54.3,1.0631,7,1,7,0
2004-07-13 08:00:00,5.0,275.0,27.6,379.0,129.0,19.2,48.8,1.0751,8,1,7,0
2004-07-13 09:00:00,3.6,275.0,16.7,321.0,135.0,21.7,42.4,1.0859,9,1,7,0
2004-07-13 10:00:00,2.8,275.0,14.3,272.0,139.0,26.4,29.9,1.0138,10,1,7,0
2004-07-13 11:00:00,2.6,275.0,13.3,278.0,134.0,31.3,19.1,0.8634,11,1,7,0
2004-07-13 12:00:00,2.7,275.0,14.5,253.0,141.0,33.7,15.4,0.7913,12,1,7,0
2004-07-13 13:00:00,2.3,275.0,11.5,187.0,112.0,34.5,13.3,0.7158,13,1,7,0
2004-07-13 14:00:00,2.0,275.0,10.8,149.0,105.0,33.8,13.9,0.7172,14,1,7,0
2004-07-13 15:00:00,1.3,275.0,6.4,89.0,72.0,30.1,19.4,0.8157,15,1,7,0
2004-07-13 16:00:00,1.7,275.0,8.8,124.0,90.0,28.3,21.3,0.8054,16,1,7,0
2004-07-13 17:00:00,2.8,275.0,14.3,206.0,126.0,31.9,18.3,0.8523,17,1,7,0
2004-07-13 18:00:00,3.8,275.0,19.4,241.0,154.0,32.0,20.1,0.9364,18,1,7,0
2004-07-13 19:00:00,4.9,275.0,27.1,303.0,173.0,28.9,24.1,0.9495,19,1,7,0
2004-07-13 20:00:00,4.3,275.0,19.7,294.0,162.0,27.3,27.1,0.967,20,1,7,0
2004-07-13 21:00:00,2.6,275.0,13.6,203.0,128.0,26.0,28.5,0.9484,21,1,7,0
2004-07-13 22:00:00,2.4,275.0,12.1,176.0,120.0,25.2,28.6,0.9008,22,1,7,0
2004-07-13 23:00:00,1.9,275.0,11.0,155.0,111.0,24.3,31.1,0.9316,23,1,7,0
2004-07-14 00:00:00,1.4,275.0,8.8,108.0,89.0,23.6,33.8,0.9685,0,2,7,0
2004-07-14 01:00:00,1.1,275.0,6.7,72.0,69.0,23.0,33.8,0.9406,1,2,7,0
2004-07-14 02:00:00,0.9,275.0,6.3,65.0,70.0,22.2,38.4,1.0126,2,2,7,0
2004-07-14 03:00:00,0.7,275.0,4.1,52.0,64.5,20.4,42.6,1.0083,3,2,7,0
2004-07-14 04:00:00,0.5,275.0,2.9,39.0,59.0,20.5,42.3,1.0091,4,2,7,0
2004-07-14 05:00:00,0.8,275.0,5.0,79.0,73.0,18.8,49.0,1.0505,5,2,7,0
2004-07-14 06:00:00,1.3,275.0,9.9,140.0,89.0,18.8,49.4,1.0624,6,2,7,0
2004-07-14 07:00:00,4.7,275.0,27.5,427.0,142.0,19.9,46.5,1.071,7,2,7,0
2004-07-14 08:00:00,4.6,275.0,30.4,366.0,145.0,22.1,41.7,1.098,8,2,7,0
2004-07-14 09:00:00,3.7,275.0,19.8,311.0,156.0,24.0,36.4,1.0706,9,2,7,0
2004-07-14 10:00:00,2.8,275.0,15.7,275.0,148.0,30.2,22.8,0.9616,10,2,7,0
2004-07-14 11:00:00,1.8,275.0,11.3,195.0,122.0,33.4,17.1,0.8627,11,2,7,0
2004-07-14 12:00:00,1.9,275.0,12.6,144.0,106.0,35.1,15.0,0.8381,12,2,7,0
2004-07-14 13:00:00,2.0,275.0,11.9,162.0,106.0,34.1,16.0,0.8408,13,2,7,0
2004-07-14 14:00:00,2.0,275.0,14.4,200.0,127.0,35.7,13.6,0.7836,14,2,7,0
